Date,A1,A2,E1,E2,N1,N2,N3,S1,S2,S3,W1,W2,W3,MCP
27/10/2016,2552.22,2552.22,2552.22,2552.22,2571.55,2571.55,2571.55,3502.2,3502.2,,2552.22,2552.22,2552.22,2652.09
28/10/2016,2546.63,2546.63,2546.63,2546.63,2852.52,2852.52,2852.52,3608.6,3608.6,,2546.63,2546.63,2546.63,2716.68
29/10/2016,2485.01,2485.01,2485.01,2485.01,2652.4,2652.4,2652.4,3190.7,3190.7,,2485.01,2485.01,2485.01,2568.48
30/10/2016,2278.35,2278.35,2278.35,2278.35,2398.81,2398.81,2398.81,2816.8,2816.8,,2278.35,2278.35,2278.35,2359.26
31/10/2016,1940.44,1940.44,1940.44,1940.44,1940.44,1940.44,1940.44,3050.84,3050.84,,1940.44,1940.44,1940.44,2101.19
1/11/2016,2021.22,2021.22,2021.22,2021.22,2021.22,2021.22,2021.22,2598.34,2598.34,,2021.22,2021.22,2021.22,2108.12
2/11/2016,2279.87,2279.87,2279.87,2279.87,2279.87,2279.87,2279.87,2947.24,2947.24,,2279.87,2279.87,2279.87,2339.04
3/11/2016,2311.64,2311.64,2311.64,2311.64,2311.64,2311.64,2311.64,2820.77,2820.77,,2311.64,2311.64,2311.64,2357.34
4/11/2016,2548.62,2548.62,2548.62,2548.62,2548.62,2548.62,2548.62,3171.31,3171.31,,2548.62,2548.62,2548.62,2657.83
5/11/2016,2440.49,2440.49,2440.49,2440.49,2440.49,2440.49,2440.49,3299.43,3299.43,,2440.49,2440.49,2440.49,2535.29
6/11/2016,2297.99,2297.99,2297.99,2297.99,2297.99,2297.99,2297.99,2435.22,2435.22,,2297.99,2297.99,2297.99,2313.28
7/11/2016,2305.96,2305.96,2305.96,2305.96,2305.96,2305.96,2305.96,3027.79,3027.79,,2305.96,2305.96,2305.96,2358.75
8/11/2016,2460.49,2460.49,2460.49,2460.49,2460.49,2460.49,2460.49,2972.98,2972.98,,2460.49,2460.49,2460.49,2500
9/11/2016,2492.23,2492.23,2492.23,2492.23,2492.23,2492.23,2492.23,2947.84,2947.84,,2492.23,2492.23,2492.23,2529.88
10/11/2016,2516.25,2516.25,2516.25,2516.25,2516.25,2516.25,2516.25,2930.36,2930.36,,2516.25,2516.25,2516.25,2550.63
11/11/2016,2444.52,2444.52,2444.52,2444.52,2444.52,2444.52,2444.52,3069.54,3069.54,,2444.52,2444.52,2444.52,2501.8
12/11/2016,2349.8,2349.8,2349.8,2349.8,2349.8,2349.8,2349.8,2622.57,2622.57,,2349.8,2349.8,2349.8,2368.2
13/11/2016,2186.51,2186.51,2186.51,2186.51,2186.51,2186.51,2186.51,2248.39,2248.39,,2186.51,2186.51,2186.51,2193.38
14/11/2016,2190.4,2190.4,2190.4,2190.4,2190.4,2190.4,2190.4,2978.76,2978.76,,2190.4,2190.4,2190.4,2277.88
15/11/2016,2302.04,2302.04,2302.04,2302.04,2324.69,2324.69,2324.69,3187.2,3187.2,,2302.04,2302.04,2302.04,2381.36
16/11/2016,2243.28,2243.28,2243.28,2243.28,2248.06,2248.06,2248.06,3170.82,3170.82,,2243.28,2243.28,2243.28,2252.86
17/11/2016,2275.59,2275.59,2275.59,2275.59,2280.38,2280.38,2280.38,3301.64,3301.64,,2275.59,2275.59,2275.59,2415.31
18/11/2016,2167.99,2167.99,2167.99,2167.99,2186.83,2186.83,2186.83,3023.59,3023.59,,2167.99,2167.99,2167.99,2199.98
19/11/2016,2257.21,2257.21,2257.21,2257.21,2302.79,2302.79,2302.79,3115.43,3115.43,,2257.21,2257.21,2257.21,2362.95
20/11/2016,2103.77,2103.77,2103.77,2103.77,2103.77,2103.77,2103.77,2353.9,2353.9,,2103.77,2103.77,2103.77,2128.51
21/11/2016,2047.07,2047.07,2047.07,2047.07,2047.07,2047.07,2047.07,3235.26,3235.26,,2047.07,2047.07,2047.07,2177.21
22/11/2016,2172.51,2172.51,2172.51,2172.51,2176.62,2176.62,2176.62,2979.96,2979.96,,2172.51,2172.51,2172.51,2299.98
23/11/2016,2259.49,2259.49,2259.49,2259.49,2297.79,2297.79,2297.79,2855.44,2855.44,,2259.49,2259.49,2259.49,2311.68
24/11/2016,2180.17,2180.17,2180.17,2180.17,2433.79,2433.79,2433.79,3091.35,3091.35,,2180.17,2180.17,2180.17,2306.83
25/11/2016,2222.39,2222.39,2222.39,2222.39,2378.02,2378.02,2378.02,2996.39,2996.39,,2222.39,2222.39,2222.39,2277.14
26/11/2016,2171.53,2171.53,2171.53,2171.53,2175.27,2175.27,2175.27,2823.03,2823.03,,2171.53,2171.53,2171.53,2212.85
27/11/2016,1935.61,1935.61,1935.61,1935.61,1967.28,1967.28,1967.28,2054.84,2054.84,,1935.61,1935.61,1935.61,1942.76
28/11/2016,2064.3,2064.3,2064.3,2064.3,2485.64,2485.64,2485.64,2520.14,2520.14,,2064.3,2064.3,2064.3,2191.51
29/11/2016,2262.74,2262.74,2262.74,2262.74,2570.69,2570.69,2570.69,2707.29,2707.29,,2262.74,2262.74,2262.74,2328.74
30/11/2016,2090.62,2090.62,2090.62,2090.62,2456.65,2456.65,2456.65,2612.48,2612.48,,2090.62,2090.62,2090.62,2141.89
1/12/2016,1541.79,1541.79,1541.79,1541.79,4497.55,4497.55,4497.55,2594.65,2594.65,,1541.79,1541.79,1541.79,2221.95
2/12/2016,2210.64,2210.64,2210.64,2210.64,3432.09,3432.09,3432.09,2819.07,3191,,2210.64,2210.64,2210.64,2332.43
3/12/2016,1429.59,1429.59,1429.59,1429.59,3667.22,3667.22,3667.22,3404.12,3453.41,,1429.59,1429.59,1429.59,2330.72
4/12/2016,1727.05,1727.05,1727.05,1727.05,2999.12,2999.12,2999.12,3029.8,3029.8,,1727.05,1727.05,1727.05,2120.65
5/12/2016,2349.02,2349.02,2349.02,2349.02,2349.02,2349.02,2349.02,3242.92,3336.12,,2349.02,2349.02,2349.02,2530.58
6/12/2016,2328.38,2328.38,2328.38,2328.38,2656.29,2656.29,2656.29,3494.06,3520.62,,2328.38,2328.38,2328.38,2636.9
7/12/2016,2395.68,2395.68,2395.68,2395.68,2709.35,2709.35,2709.35,3597,3597,,2395.68,2395.68,2395.68,2831.88
8/12/2016,2281.79,2281.79,2281.79,2281.79,2720.95,2720.95,2720.95,3556.9,3556.9,,2281.79,2281.79,2281.79,2677.38
9/12/2016,2378.33,2378.33,2378.33,2378.33,2694.3,2694.3,2694.3,3466.23,3477.41,,2378.33,2378.33,2378.33,2611.6
10/12/2016,2197.23,2197.23,2197.23,2197.23,2317.38,2317.38,2317.38,3160.44,3160.44,,2197.23,2197.23,2197.23,2340.94
11/12/2016,1961.26,1961.26,1961.26,1961.26,1961.26,1961.26,1961.26,2853.09,2853.09,,1961.26,1961.26,1961.26,2107.64
12/12/2016,1922.86,1922.86,1922.86,1922.86,2003.26,2003.26,2003.26,2475.26,2475.26,,1922.86,1922.86,1922.86,2020.54
13/12/2016,2100.26,2100.26,2100.26,2100.26,2426.09,2426.09,2426.09,2383.98,2383.98,,2100.26,2100.26,2100.26,2187.32
14/12/2016,2037.45,2037.45,2037.45,2037.45,2254.13,2254.13,2254.13,2177,2177,,2037.45,2037.45,2037.45,2099.6
15/12/2016,2449.58,2449.58,2449.58,2449.58,2807.95,2807.95,2807.95,2459.62,2472.07,,2449.58,2449.58,2449.58,2578.05
16/12/2016,2364.97,2364.97,2364.97,2364.97,2364.97,2364.97,2364.97,2414.94,2474.15,,2364.97,2364.97,2364.97,2373.57
17/12/2016,2220.88,2220.88,2220.88,2220.88,2220.88,2220.88,2220.88,2247.1,2317.58,,2220.88,2220.88,2220.88,2258.22
18/12/2016,1882.07,1882.07,1882.07,1882.07,1882.07,1882.07,1882.07,1882.07,1882.07,,1882.07,1882.07,1882.07,1882.07
19/12/2016,2299.84,2299.84,2299.84,2299.84,2299.84,2299.84,2299.84,2321.54,2321.54,,2299.84,2299.84,2299.84,2303.57
20/12/2016,2289.91,2289.91,2289.91,2289.91,2289.91,2289.91,2289.91,2289.91,2305.79,,2289.91,2289.91,2289.91,2298.79
21/12/2016,2369.39,2369.39,2369.39,2369.39,2369.39,2369.39,2369.39,2399.14,2482.26,,2369.39,2369.39,2369.39,2383.6
22/12/2016,2236.14,2236.14,2236.14,2236.14,2236.14,2236.14,2236.14,2298.31,2298.31,,2236.14,2236.14,2236.14,2249.51
23/12/2016,1910.72,1910.72,1910.72,1910.72,2791.76,2791.76,2791.76,2267.85,2267.85,,1910.72,1910.72,1910.72,2137.89
24/12/2016,2129.09,2129.09,2129.09,2129.09,3099.67,3099.67,3099.67,2144.48,2144.48,,2129.09,2129.09,2129.09,2318.06
25/12/2016,1799.85,1799.85,1799.85,1799.85,2498.11,2498.11,2498.11,1805.39,1805.39,,1799.85,1799.85,1799.85,1936.49
26/12/2016,2136.22,2136.22,2136.22,2136.22,2519.27,2519.27,2519.27,2246.49,2246.49,,2136.22,2136.22,2136.22,2247.73
27/12/2016,2269.54,2269.54,2269.54,2269.54,2335.84,2335.84,2335.84,2310.19,2375.46,,2269.54,2269.54,2269.54,2289.21
28/12/2016,2354.18,2354.18,2354.18,2354.18,2399.37,2399.37,2399.37,2517.75,2549.88,,2354.18,2354.18,2354.18,2399.85
29/12/2016,2268.46,2268.46,2268.46,2268.46,2361.47,2361.47,2361.47,3197.46,3197.46,,2268.46,2268.46,2268.46,2436.56
30/12/2016,2160.43,2160.43,2160.43,2160.43,2235.42,2235.42,2235.42,3629.73,3629.73,,2160.43,2160.43,2160.43,2422.89
31/12/2016,2224.83,2224.83,2224.83,2224.83,2224.83,2224.83,2224.83,2803.15,2803.15,,2224.83,2224.83,2224.83,2258.79
1/1/2017,2053.62,2053.62,2053.62,2053.62,2089.79,2089.79,2089.79,2226.26,2226.26,,2053.62,2053.62,2053.62,2060.51
2/1/2017,2124.39,2124.39,2124.39,2124.39,2259.65,2259.65,2259.65,2246.69,2246.69,,2124.39,2124.39,2124.39,2153.4
3/1/2017,2297.42,2297.42,2297.42,2297.42,2403.97,2403.97,2403.97,2602.29,2602.29,,2297.42,2297.42,2297.42,2337.42
4/1/2017,2547.06,2547.06,2547.06,2547.06,2646.84,2646.84,2646.84,2903.14,2903.14,,2547.06,2547.06,2547.06,2599.55
5/1/2017,2474.72,2474.72,2474.72,2474.72,2474.72,2474.72,2474.72,3220.03,3220.03,,2474.72,2474.72,2474.72,2564.29
6/1/2017,2499.89,2499.89,2499.89,2499.89,2518.99,2518.99,2518.99,3266.35,3266.35,,2499.89,2499.89,2499.89,2605.33
7/1/2017,2385.62,2385.62,2385.62,2385.62,2719.06,2719.06,2719.06,3399.98,3399.98,,2385.62,2385.62,2385.62,2606.09
8/1/2017,2130.69,2130.69,2130.69,2130.69,2130.69,2130.69,2130.69,3081.09,3081.09,,2130.69,2130.69,2130.69,2249.98
9/1/2017,2395.14,2395.14,2395.14,2395.14,2446.56,2446.56,2446.56,3126.89,3126.89,,2395.14,2395.14,2395.14,2499.99
10/1/2017,2456.77,2456.77,2456.77,2456.77,2542.9,2542.9,2542.9,2940.77,2940.77,,2456.77,2456.77,2456.77,2536.54
11/1/2017,2521.98,2521.98,2521.98,2521.98,2622.41,2622.41,2622.41,2929.58,2929.58,,2521.98,2521.98,2521.98,2583.88
12/1/2017,2513.89,2513.89,2513.89,2513.89,2894.92,2894.92,2894.92,3047.08,3047.08,,2513.89,2513.89,2513.89,2674.91
13/1/2017,2503.27,2503.27,2503.27,2503.27,2930.25,2930.25,2930.25,3104.78,3104.78,,2503.27,2503.27,2503.27,2694.1
14/1/2017,2211.38,2211.38,2211.38,2211.38,2585.09,2585.09,2585.09,2913.72,2913.72,,2211.38,2211.38,2211.38,2377.29
15/1/2017,2081.87,2081.87,2081.87,2081.87,2730.36,2730.36,2730.36,2865.83,2865.83,,2081.87,2081.87,2081.87,2219.87
16/1/2017,2154.94,2154.94,2154.94,2154.94,3254.95,3254.95,3254.95,2982.08,2982.08,,2154.94,2154.94,2154.94,2449.47
17/1/2017,2539.58,2539.58,2539.58,2539.58,2870.01,2870.01,2870.01,2939.17,2939.17,,2539.58,2539.58,2539.58,2664.92
18/1/2017,2386.02,2386.02,2386.02,2386.02,3963.94,3963.94,3963.94,2859.48,2859.48,,2386.02,2386.02,2386.02,2672.53
19/1/2017,2348.6,2348.6,2348.6,2348.6,3189.49,3189.49,3189.49,2816.63,2816.63,,2348.6,2348.6,2348.6,2499.99
20/1/2017,2539.73,2539.73,2539.73,2539.73,3008.22,3008.22,3008.22,2890.36,2890.36,,2539.73,2539.73,2539.73,2682.9
21/1/2017,2377.86,2377.86,2377.86,2377.86,3470.9,3470.9,3470.9,2936.67,2936.67,,2377.86,2377.86,2377.86,2667.53
22/1/2017,2195.75,2195.75,2195.75,2195.75,2473.05,2473.05,2473.05,2670.4,2670.4,,2195.75,2195.75,2195.75,2338.38
23/1/2017,2520.89,2520.89,2520.89,2520.89,3315.96,3315.96,3315.96,2647.64,2647.64,,2520.89,2520.89,2520.89,2599.67
24/1/2017,2516.31,2516.31,2516.31,2516.31,2717.11,2717.11,2717.11,2670.77,2670.77,,2516.31,2516.31,2516.31,2590.16
25/1/2017,2539.9,2539.9,2539.9,2539.9,2916.86,2916.86,2916.86,2681.91,2681.91,2681.91,2539.9,2539.9,2539.9,2633.51
26/1/2017,2259.46,2259.46,2259.46,2259.46,2467.93,2467.93,2467.93,2290.05,2290.05,2290.05,2259.46,2259.46,2259.46,2301.59
27/1/2017,2320.17,2320.17,2320.17,2320.17,2802.12,2802.12,2802.12,2705.15,2705.15,2705.15,2320.17,2320.17,2320.17,2466.34
28/1/2017,2295.73,2295.73,2295.73,2295.73,3244.97,3244.97,3244.97,3073.57,3073.57,3073.57,2295.73,2295.73,2295.73,2499.98
29/1/2017,2261.3,2261.3,2261.3,2261.3,2607.7,2607.7,2607.7,2608.21,2608.21,2608.21,2261.3,2261.3,2261.3,2332.34
30/1/2017,2547.02,2547.02,2547.02,2547.02,2733.99,2733.99,2733.99,2782.4,2782.4,2782.4,2547.02,2547.02,2547.02,2626.48
31/1/2017,2554.35,2554.35,2554.35,2554.35,2840.93,2840.93,2840.93,2848.24,2848.24,2848.24,2554.35,2554.35,2554.35,2675.86
1/2/2017,2306.34,2306.34,2306.34,2306.34,2789.5,2789.5,2789.5,2672.2,2672.2,2672.2,2306.34,2306.34,2306.34,2443.69
2/2/2017,2460.95,2460.95,2460.95,2460.95,3142.5,3142.5,3142.5,2740.61,2740.61,2740.61,2460.95,2460.95,2460.95,2599.42
3/2/2017,2296.61,2296.61,2296.61,2296.61,4074.25,4074.25,4074.25,2890.87,2890.87,2890.87,2296.61,2296.61,2296.61,2645.57
4/2/2017,2324.4,2324.4,2324.4,2324.4,3111.65,3111.65,3111.65,2539.68,2539.68,2539.68,2324.4,2324.4,2324.4,2507.31
5/2/2017,2280.66,2280.66,2280.66,2280.66,3250.96,3250.96,3250.96,2448.25,2448.25,2448.25,2280.66,2280.66,2280.66,2445.27
6/2/2017,2397.01,2397.01,2397.01,2397.01,3502.49,3502.49,3502.49,2615.69,2615.69,2615.69,2397.01,2397.01,2397.01,2618.21
7/2/2017,2529.53,2529.53,2529.53,2529.53,3069.58,3069.58,3069.58,2778.09,2778.09,2778.09,2529.53,2529.53,2529.53,2635.07
8/2/2017,2561.14,2561.14,2561.14,2561.14,2821.15,2821.15,2821.15,2675.13,2675.13,2675.13,2561.14,2561.14,2561.14,2632.39
9/2/2017,2565.41,2565.41,2565.41,2565.41,3060.16,3060.16,3060.16,2789.42,2789.42,2789.42,2565.41,2565.41,2565.41,2679.85
10/2/2017,2484.89,2484.89,2484.89,2484.89,2796.86,2796.86,2796.86,2863.55,2863.55,2863.55,2484.89,2484.89,2484.89,2570.3
11/2/2017,2473.27,2473.27,2473.27,2473.27,2991.74,2991.74,2991.74,2874.17,2874.17,2874.17,2473.27,2473.27,2473.27,2589.32
12/2/2017,2306.79,2306.79,2306.79,2306.79,3100.17,3100.17,3100.17,2798.36,2798.36,2798.36,2306.79,2306.79,2306.79,2457.33
13/2/2017,2284.74,2284.74,2284.74,2284.74,2688.72,2688.72,2688.72,2894.52,2894.52,2894.52,2284.74,2284.74,2284.74,2503.57
14/2/2017,2241,2241,2241,2241,3247.38,3247.38,3247.38,2871.23,2871.23,2871.23,2241,2241,2241,2599.54
15/2/2017,2332.94,2332.94,2332.94,2332.94,3245.38,3245.38,3245.38,2551.29,2551.29,2551.29,2332.94,2332.94,2332.94,2517.16
16/2/2017,2238.81,2238.81,2238.81,2238.81,3547.96,3547.96,3547.96,2487.74,2487.74,2487.74,2238.81,2238.81,2238.81,2426.84
17/2/2017,2468.78,2468.78,2468.78,2468.78,3227.35,3227.35,3227.35,2540.83,2540.83,2540.83,2468.78,2468.78,2468.78,2596.57
18/2/2017,2519.74,2519.74,2519.74,2519.74,2975.18,2975.18,2975.18,2578.32,2578.32,2578.32,2519.74,2519.74,2519.74,2612.09
19/2/2017,2321.13,2321.13,2321.13,2321.13,2601.92,2601.92,2601.92,2361.42,2361.42,2361.42,2321.13,2321.13,2321.13,2385.04
20/2/2017,2387.01,2387.01,2387.01,2387.01,2681.21,2681.21,2681.21,2498.72,2498.72,2498.72,2387.01,2387.01,2387.01,2493.91
21/2/2017,2513.93,2513.93,2513.93,2513.93,2747.09,2747.09,2747.09,2901.59,2901.59,2901.59,2513.93,2513.93,2513.93,2599.57
22/2/2017,2484.06,2484.06,2484.06,2484.06,2697.57,2697.57,2697.57,3002.14,3002.14,3002.14,2484.06,2484.06,2484.06,2585.96
23/2/2017,2394.26,2394.26,2394.26,2394.26,2943.27,2943.27,2943.27,2961.91,2961.91,2961.91,2394.26,2394.26,2394.26,2561.72
24/2/2017,2273.97,2273.97,2273.97,2273.97,2571.64,2571.64,2571.64,3602.71,3602.71,3602.71,2273.97,2273.97,2273.97,2610.5
25/2/2017,2317.67,2317.67,2317.67,2317.67,3002.13,3002.13,3002.13,3308.11,3308.11,3308.11,2317.67,2317.67,2317.67,2506.13
26/2/2017,2278.1,2278.1,2278.1,2278.1,2426.48,2426.48,2426.48,3263.72,3263.72,3263.72,2278.1,2278.1,2278.1,2407.14
27/2/2017,2363.73,2363.73,2363.73,2363.73,2678.61,2678.61,2678.61,3005.74,3005.74,3005.74,2363.73,2363.73,2363.73,2479.92
28/2/2017,2399.73,2399.73,2399.73,2399.73,2618.07,2618.07,2618.07,2938.43,2938.43,2938.43,2399.73,2399.73,2399.73,2474.73
1/3/2017,2232.78,2232.78,2232.78,2232.78,2847.02,2847.02,2847.02,2847.31,2847.31,2847.31,2232.78,2232.78,2232.78,2390.25
2/3/2017,2274.95,2274.95,2274.95,2274.95,3529.44,3529.44,3529.44,2285.44,2285.44,2285.44,2274.95,2274.95,2274.95,2442.69
3/3/2017,2348.39,2348.39,2348.39,2348.39,3048.82,3048.82,3048.82,2622.46,2622.46,2622.46,2348.39,2348.39,2348.39,2472.08
4/3/2017,2513.35,2513.35,2513.35,2513.35,2574.84,2574.84,2574.84,2678.7,2678.7,2678.7,2513.35,2513.35,2513.35,2539.41
5/3/2017,2342.83,2342.83,2342.83,2342.83,2370.5,2370.5,2370.5,2342.83,2342.83,2342.83,2342.83,2342.83,2342.83,2355.52
6/3/2017,2326.8,2326.8,2326.8,2326.8,2374.78,2374.78,2374.78,4000,4000,4000,2326.8,2326.8,2326.8,2541.12
7/3/2017,2252.17,2252.17,2252.17,2252.17,2351.28,2351.28,2351.28,4104.51,4104.51,4104.51,2252.17,2252.17,2252.17,2474.04
8/3/2017,2300.56,2300.56,2300.56,2300.56,2441.37,2441.37,2441.37,4402.1,4402.1,4402.1,2300.56,2300.56,2300.56,2464.35
9/3/2017,2369.72,2369.72,2369.72,2369.72,2783.85,2783.85,2783.85,4466.46,4466.46,4466.46,2369.72,2369.72,2369.72,2672.48
10/3/2017,2299.97,2299.97,2299.97,2299.97,2328.08,2328.08,2328.08,4082.94,4082.94,4082.94,2299.97,2299.97,2299.97,2556.72
11/3/2017,2065.93,2065.93,2065.93,2065.93,2079.67,2079.67,2079.67,3859.33,3859.33,3859.33,2065.93,2065.93,2065.93,2385.39
12/3/2017,2253.96,2253.96,2253.96,2253.96,2253.96,2253.96,2253.96,2253.96,2253.96,2253.96,2253.96,2253.96,2253.96,2253.96
13/3/2017,1534.85,1534.85,1534.85,1534.85,1534.85,1534.85,1534.85,2258.06,2258.06,2258.06,1534.85,1534.85,1534.85,1598.83
14/3/2017,1987.92,1987.92,1987.92,1987.92,1987.92,1987.92,1987.92,2285.2,2285.2,2285.2,1987.92,1987.92,1987.92,2036.03
15/3/2017,2344.46,2344.46,2344.46,2344.46,2357.68,2357.68,2357.68,2619.38,2619.38,2619.38,2344.46,2344.46,2344.46,2375.39
16/3/2017,2299.48,2299.48,2299.48,2299.48,2676.15,2676.15,2676.15,3285.1,3285.1,3285.1,2299.48,2299.48,2299.48,2494.28
17/3/2017,2226.58,2226.58,2226.58,2226.58,2650.92,2650.92,2650.92,3429.39,3429.39,3429.39,2226.58,2226.58,2226.58,2450.21
18/3/2017,2482.1,2482.1,2482.1,2482.1,2690.05,2690.05,2690.05,3062.94,3062.94,3062.94,2482.1,2482.1,2482.1,2605.73
19/3/2017,2284.77,2284.77,2284.77,2284.77,2439.09,2439.09,2439.09,3163.13,3163.13,3163.13,2284.77,2284.77,2284.77,2404.29
20/3/2017,2395.77,2395.77,2395.77,2395.77,2750.72,2750.72,2750.72,3191.51,3191.51,3191.51,2395.77,2395.77,2395.77,2517.04
21/3/2017,2567.79,2567.79,2567.79,2567.79,3329.33,3329.33,3329.33,2617.65,2617.65,2617.65,2567.79,2567.79,2567.79,2644.74
22/3/2017,2617.92,2617.92,2617.92,2617.92,2717.21,2717.21,2717.21,2661.86,2661.86,2661.86,2617.92,2617.92,2617.92,2652.59
23/3/2017,2852.63,2852.63,2852.63,2852.63,2910.96,2910.96,2910.96,2852.63,2852.63,2852.63,2852.63,2852.63,2852.63,2870.09
24/3/2017,2877.31,2877.31,2877.31,2877.31,3122.23,3122.23,3122.23,2877.31,2877.31,2877.31,2877.31,2877.31,2877.31,2968.79
25/3/2017,2856.79,2856.79,2856.79,2856.79,2856.79,2856.79,2856.79,2868.37,2868.37,2868.37,2856.79,2856.79,2856.79,2853.85
26/3/2017,2600,2600,2600,2600,2600,2600,2600,2629.97,2629.97,2629.97,2600,2600,2600,2600.65
27/3/2017,2857.12,2857.12,2857.12,2857.12,2857.12,2857.12,2857.12,2970.13,2970.13,2970.13,2857.12,2857.12,2857.12,2879.95
28/3/2017,2777.34,2777.34,2777.34,2777.34,2777.34,2777.34,2777.34,2907.81,2907.81,2907.81,2777.34,2777.34,2777.34,2804.38
29/3/2017,2999.54,2999.54,2999.54,2999.54,2999.54,2999.54,2999.54,2999.54,2999.54,2999.54,2999.54,2999.54,2999.54,2999.54
30/3/2017,3148.35,3148.35,3148.35,3148.35,3148.35,3148.35,3148.35,3342.15,3342.15,3342.15,3148.35,3148.35,3148.35,3194.98
31/3/2017,2918.81,2918.81,2918.81,2918.81,2918.81,2918.81,2918.81,3220.27,3220.27,3220.27,2918.81,2918.81,2918.81,2979.09
1/4/2017,2849.77,2849.77,2849.77,2849.77,2849.77,2849.77,2849.77,3043.19,3043.19,3043.19,2849.77,2849.77,2849.77,2884.04
2/4/2017,2666.96,2666.96,2666.96,2666.96,2666.96,2666.96,2666.96,2666.96,2666.96,2666.96,2666.96,2666.96,2666.96,2666.96
3/4/2017,2776.77,2776.77,2776.77,2776.77,2776.77,2776.77,2776.77,2776.77,2776.77,2776.77,2776.77,2776.77,2776.77,2776.77
4/4/2017,2755.17,2755.17,2755.17,2755.17,2755.17,2755.17,2755.17,2901.21,2901.21,2901.21,2755.17,2755.17,2755.17,2773.07
5/4/2017,2645.91,2645.91,2645.91,2645.91,2645.91,2645.91,2645.91,2664.7,2664.7,2664.7,2645.91,2645.91,2645.91,2650.24
6/4/2017,2596.42,2596.42,2596.42,2596.42,2596.42,2596.42,2596.42,2667.48,2667.48,2667.48,2596.42,2596.42,2596.42,2636.3
7/4/2017,2680.34,2680.34,2680.34,2680.34,2680.34,2680.34,2680.34,2680.34,2680.34,2680.34,2680.34,2680.34,2680.34,2680.34
